message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,221882])";"30";"turtlesim1.sim";"1726483846.422851640";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,231948])";"30";"turtlesim3.sim";"1726483846.419791332";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,231948])";"30";"turtlesim2.sim";"1726483846.412172033";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,231948])";"30";"turtlesim1.sim";"1726483846.407268143";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,242014])";"30";"turtlesim3.sim";"1726483846.404175996";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,242014])";"30";"turtlesim2.sim";"1726483846.396535810";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,242014])";"30";"turtlesim1.sim";"1726483846.391551075";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,252080])";"30";"turtlesim3.sim";"1726483846.387626939";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,252080])";"30";"turtlesim2.sim";"1726483846.379949778";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,252080])";"30";"turtlesim1.sim";"1726483846.374922336";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,262147])";"30";"turtlesim3.sim";"1726483846.372073551";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,262147])";"30";"turtlesim2.sim";"1726483846.364266558";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,262147])";"30";"turtlesim1.sim";"1726483846.359223168";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,272213])";"30";"turtlesim3.sim";"1726483846.355538955";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,272213])";"30";"turtlesim2.sim";"1726483846.348620112";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,272213])";"30";"turtlesim1.sim";"1726483846.343616686";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,282279])";"30";"turtlesim3.sim";"1726483846.339896205";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,282279])";"30";"turtlesim2.sim";"1726483846.331874787";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,282279])";"30";"turtlesim1.sim";"1726483846.326949546";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,292345])";"30";"turtlesim3.sim";"1726483846.323316727";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,292345])";"30";"turtlesim2.sim";"1726483846.316257138";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,292345])";"30";"turtlesim1.sim";"1726483846.311233818";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,302411])";"30";"turtlesim3.sim";"1726483846.307635195";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,302411])";"30";"turtlesim2.sim";"1726483846.300615635";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,302411])";"30";"turtlesim1.sim";"1726483846.295611620";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,312477])";"30";"turtlesim3.sim";"1726483846.291972937";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,312477])";"30";"turtlesim2.sim";"1726483846.283964109";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,312477])";"30";"turtlesim1.sim";"1726483846.278863295";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,322543])";"30";"turtlesim3.sim";"1726483846.275328195";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,322543])";"30";"turtlesim2.sim";"1726483846.268287745";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,322543])";"30";"turtlesim1.sim";"1726483846.263244316";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,332609])";"30";"turtlesim3.sim";"1726483846.259717428";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,332609])";"30";"turtlesim2.sim";"1726483846.252614834";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,332609])";"30";"turtlesim1.sim";"1726483846.246625405";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,342676])";"30";"turtlesim3.sim";"1726483846.244082877";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,342676])";"30";"turtlesim2.sim";"1726483846.235887465";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,342676])";"30";"turtlesim1.sim";"1726483846.231079180";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,352742])";"30";"turtlesim3.sim";"1726483846.227460894";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,352742])";"30";"turtlesim2.sim";"1726483846.220194391";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,352742])";"30";"turtlesim1.sim";"1726483846.215467860";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,362808])";"30";"turtlesim3.sim";"1726483846.211767881";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,362808])";"30";"turtlesim2.sim";"1726483846.204283691";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,362808])";"30";"turtlesim1.sim";"1726483846.198928886";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,372874])";"30";"turtlesim3.sim";"1726483846.196094526";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,372874])";"30";"turtlesim2.sim";"1726483846.188572044";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,372874])";"30";"turtlesim1.sim";"1726483846.183305639";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,382940])";"30";"turtlesim3.sim";"1726483846.179362446";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,382940])";"30";"turtlesim2.sim";"1726483846.171955894";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,382940])";"30";"turtlesim1.sim";"1726483846.166716542";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,393006])";"30";"turtlesim3.sim";"1726483846.163778235";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,393006])";"30";"turtlesim2.sim";"1726483846.156391360";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,393006])";"30";"turtlesim1.sim";"1726483846.151110803";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,403072])";"30";"turtlesim3.sim";"1726483846.148091745";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,403072])";"30";"turtlesim2.sim";"1726483846.139733008";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,403072])";"30";"turtlesim1.sim";"1726483846.135512130";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,413138])";"30";"turtlesim3.sim";"1726483846.131373330";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,413138])";"30";"turtlesim2.sim";"1726483846.124114956";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,413138])";"30";"turtlesim1.sim";"1726483846.118831315";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,423205])";"30";"turtlesim3.sim";"1726483846.115730417";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,423205])";"30";"turtlesim2.sim";"1726483846.108504143";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,423205])";"30";"turtlesim1.sim";"1726483846.103162045";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,433271])";"30";"turtlesim3.sim";"1726483846.100141963";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,433271])";"30";"turtlesim2.sim";"1726483846.091849270";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,433271])";"30";"turtlesim1.sim";"1726483846.087517785";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,443337])";"30";"turtlesim3.sim";"1726483846.083519801";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,443337])";"30";"turtlesim2.sim";"1726483846.076201492";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,443337])";"30";"turtlesim1.sim";"1726483846.070877245";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,453403])";"30";"turtlesim3.sim";"1726483846.067969186";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,453403])";"30";"turtlesim2.sim";"1726483846.060597791";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,453403])";"30";"turtlesim1.sim";"1726483846.054963809";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,463469])";"30";"turtlesim3.sim";"1726483846.051342248";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,463469])";"30";"turtlesim2.sim";"1726483846.044036870";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,463469])";"30";"turtlesim1.sim";"1726483846.039368294";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,473535])";"30";"turtlesim3.sim";"1726483846.035775951";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,473535])";"30";"turtlesim2.sim";"1726483846.028367478";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,473535])";"30";"turtlesim1.sim";"1726483846.022720626";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,483601])";"30";"turtlesim3.sim";"1726483846.020125028";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,483601])";"30";"turtlesim2.sim";"1726483846.012664636";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,483601])";"30";"turtlesim1.sim";"1726483846.007044711";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,493668])";"30";"turtlesim3.sim";"1726483846.003565138";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,493668])";"30";"turtlesim2.sim";"1726483845.995923442";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,493668])";"30";"turtlesim1.sim";"1726483845.991306658";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,503734])";"30";"turtlesim3.sim";"1726483845.987963303";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,503734])";"30";"turtlesim2.sim";"1726483845.980155439";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,503734])";"30";"turtlesim1.sim";"1726483845.975563210";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,513800])";"30";"turtlesim3.sim";"1726483845.971273027";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,513800])";"30";"turtlesim2.sim";"1726483845.964440351";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,513800])";"30";"turtlesim1.sim";"1726483845.958911776";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,523866])";"30";"turtlesim3.sim";"1726483845.955699926";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,523866])";"30";"turtlesim2.sim";"1726483845.948661395";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,523866])";"30";"turtlesim1.sim";"1726483845.943238265";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,533932])";"30";"turtlesim3.sim";"1726483845.940121965";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,533932])";"30";"turtlesim2.sim";"1726483845.931881234";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,533932])";"30";"turtlesim1.sim";"1726483845.927587299";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,543998])";"30";"turtlesim3.sim";"1726483845.923543739";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,543998])";"30";"turtlesim2.sim";"1726483845.916091362";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,543998])";"30";"turtlesim1.sim";"1726483845.910929259";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,554064])";"30";"turtlesim3.sim";"1726483845.907848134";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,554064])";"30";"turtlesim2.sim";"1726483845.900261956";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,554064])";"30";"turtlesim1.sim";"1726483845.895207539";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,564130])";"30";"turtlesim3.sim";"1726483845.892155074";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,564130])";"30";"turtlesim2.sim";"1726483845.884669887";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,564130])";"30";"turtlesim1.sim";"1726483845.879595008";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,574197])";"30";"turtlesim3.sim";"1726483845.875534134";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,574197])";"30";"turtlesim2.sim";"1726483845.867892549";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,574197])";"30";"turtlesim1.sim";"1726483845.862958314";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,584263])";"30";"turtlesim3.sim";"1726483845.859940213";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,584263])";"30";"turtlesim2.sim";"1726483845.852174878";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,584263])";"30";"turtlesim1.sim";"1726483845.847297477";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,594329])";"30";"turtlesim3.sim";"1726483845.843352577";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,594329])";"30";"turtlesim2.sim";"1726483845.836571040";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,594329])";"30";"turtlesim1.sim";"1726483845.830683546";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,604395])";"30";"turtlesim3.sim";"1726483845.827750684";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,604395])";"30";"turtlesim2.sim";"1726483845.819856580";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,604395])";"30";"turtlesim1.sim";"1726483845.815110334";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,614461])";"30";"turtlesim3.sim";"1726483845.812159065";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,614461])";"30";"turtlesim2.sim";"1726483845.804093605";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,614461])";"30";"turtlesim1.sim";"1726483845.799403840";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,624527])";"30";"turtlesim3.sim";"1726483845.795613949";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,624527])";"30";"turtlesim2.sim";"1726483845.788470094";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,624527])";"30";"turtlesim1.sim";"1726483845.783666183";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,634593])";"30";"turtlesim3.sim";"1726483845.779958438";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,634593])";"30";"turtlesim2.sim";"1726483845.771747348";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,634593])";"30";"turtlesim1.sim";"1726483845.766919813";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,644659])";"30";"turtlesim3.sim";"1726483845.763365155";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,644659])";"30";"turtlesim2.sim";"1726483845.756095264";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,644659])";"30";"turtlesim1.sim";"1726483845.751263744";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,654726])";"30";"turtlesim3.sim";"1726483845.747735967";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,654726])";"30";"turtlesim2.sim";"1726483845.740389165";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,654726])";"30";"turtlesim1.sim";"1726483845.735532977";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=11,119265, y=2,664792])";"30";"turtlesim3.sim";"1726483845.732170022";"/home/vladislave/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
